id,original_language,spoken_languages
28733,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
75780,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
42532,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
64876,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
94352,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
139455,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
28751,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
55952,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
57597,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
95511,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
44244,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
41592,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
134597,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
127533,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
33303,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
34905,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
100450,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
31022,es,[]
76617,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
147405,hi,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
139038,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
142061,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
115223,ja,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ja', 'name': '日本語'}]"
88557,ja,"[{'iso_639_1': 'da', 'name': 'Dansk'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ja', 'name': '日本語'}]"
31046,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
30347,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
26114,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
43263,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
59238,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
110148,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
100183,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
97353,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
26005,cn,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]"
24925,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
156717,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
44450,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
19336,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
33301,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
50076,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
150202,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
13648,ja,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]"
87436,en,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
36244,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'zh', 'name': '普通话'}]"
133121,en,"[{'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'en', 'name': 'English'}]"
98567,cn,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]"
53031,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
47964,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]"
56991,sv,"[{'iso_639_1': 'sv', 'name': 'svenska'}]"
122857,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
132344,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'el', 'name': 'ελληνικά'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
114478,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
36096,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
170657,zh,"[{'iso_639_1': 'zh', 'name': '普通话'}]"
28090,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
56508,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
146203,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
72559,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
9834,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
49519,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
26883,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
31131,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]"
117263,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}]"
17501,hi,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
18843,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
28067,es,"[{'iso_639_1': 'es', 'name': 'Español'}]"
127544,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
25516,hi,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
4258,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
80384,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
76589,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]"
68721,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
38453,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
32100,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
66209,en,[]
26693,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
36917,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
56763,en,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]"
149961,zh,"[{'iso_639_1': 'zh', 'name': '普通话'}]"
11119,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
54138,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
42601,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
458,de,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]"
109439,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
82992,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'es', 'name': 'Español'}]"
197467,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
197481,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
100493,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
75656,en,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]"
56500,sv,"[{'iso_639_1': 'sv', 'name': 'svenska'}]"
49521,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
158015,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
52034,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
105965,en,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'sv', 'name': 'svenska'}]"
62211,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
80518,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
68726,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
177271,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
72190,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
41586,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
59584,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
199687,hi,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
93456,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
44909,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
30654,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
82447,sv,"[{'iso_639_1': 'sv', 'name': 'svenska'}]"
24935,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]"
159117,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
24939,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]"
45875,en,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}]"
205321,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
24646,sv,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'no', 'name': 'Norsk'}, {'iso_639_1': 'sv', 'name': 'svenska'}]"
149085,zh,"[{'iso_639_1': 'zh', 'name': '普通话'}]"
183011,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}]"
138843,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
51481,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
174322,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
76170,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
146216,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]"
19593,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
47404,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
19154,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
102234,fi,"[{'iso_639_1': 'fi', 'name': 'suomi'}]"
76285,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
77931,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
23535,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
201676,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
30143,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
147276,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
21683,en,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
39027,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}]"
50346,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
61954,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
138832,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
109418,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
59859,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
87421,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
151960,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
54266,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
59589,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
24631,de,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}]"
15440,no,"[{'iso_639_1': 'no', 'name': 'Norsk'}]"
56937,nb,"[{'iso_639_1': 'no', 'name': 'Norsk'}]"
21708,ko,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]"
24789,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
52017,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
52021,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
54768,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
52022,en,"[{'iso_639_1': 'ro', 'name': 'Română'}, {'iso_639_1': 'en', 'name': 'English'}]"
27712,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
61716,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
134756,en,[]
27651,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
207768,en,"[{'iso_639_1': 'bg', 'name': 'български език'}, {'iso_639_1': 'en', 'name': 'English'}]"
91586,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]"
195757,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
129734,de,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]"
220714,hi,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
81996,en,[]
24331,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]"
33305,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]"
167032,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
1803,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
109451,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
51985,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
119893,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
106747,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]"
38273,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
64078,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
64076,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
18167,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
39468,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
39264,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
29941,en,"[{'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'en', 'name': 'English'}]"
36214,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
39466,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
64077,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
36212,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
36247,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
208134,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
19658,en,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
76338,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
39469,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
12636,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
146304,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
41498,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
176983,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
13293,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
101299,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
57158,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
204435,hi,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'te', 'name': 'తెలుగు'}]"
109445,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
31297,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
21930,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
16692,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
16693,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
134366,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
75629,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
214597,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
22899,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
16985,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
18510,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
18511,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
107916,es,"[{'iso_639_1': 'es', 'name': 'Español'}]"
54283,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
43967,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
18624,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
40897,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
54265,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
54272,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
54274,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
54273,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
20986,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
23452,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
18269,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
209232,de,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]"
54275,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
21410,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
54276,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
109443,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
40342,it,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]"
180894,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]"
21138,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
74626,sv,"[{'iso_639_1': 'sv', 'name': 'svenska'}]"
11039,it,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]"
233063,de,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]"
229974,ru,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]"
54277,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
17478,hi,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]"
252385,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
195269,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
58061,it,"[{'iso_639_1': 'it', 'name': 'Italiano'}]"
84152,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
227348,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
13632,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
126963,ja,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]"
39102,ja,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]"
206408,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'yi', 'name': ''}]"
39148,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
38189,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
113594,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
168530,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
137094,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
157350,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
21072,sv,"[{'iso_639_1': 'sv', 'name': 'svenska'}]"
217993,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]"
34131,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
92647,sv,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'hr', 'name': 'Hrvatski'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}, {'iso_639_1': 'sr', 'name': 'Srpski'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'sv', 'name': 'svenska'}]"
236399,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
21435,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
177888,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
54278,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
54279,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
26947,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
14028,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]"
137106,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
97020,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
58427,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]"
249397,da,"[{'iso_639_1': 'en', 'name': 'English'}]"
118513,sv,"[{'iso_639_1': 'sv', 'name': 'svenska'}]"
20756,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
120143,zh,"[{'iso_639_1': 'vi', 'name': 'Tiếng Việt'}]"
41109,hi,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'tr', 'name': 'Türkçe'}]"
141614,en,"[{'iso_639_1': 'fi', 'name': 'suomi'}]"
246320,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
67793,cn,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]"
60160,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
14872,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
21474,en,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]"
48707,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
19325,en,"[{'iso_639_1': 'da', 'name': 'Dansk'}, {'iso_639_1': 'en', 'name': 'English'}]"
21379,en,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
18224,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
24756,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
22259,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
201414,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
53182,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
204349,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
196024,da,"[{'iso_639_1': 'da', 'name': 'Dansk'}, {'iso_639_1': 'sv', 'name': 'svenska'}, {'iso_639_1': 'ar', 'name': 'العربية'}]"
241968,es,"[{'iso_639_1': 'es', 'name': 'Español'}]"
58767,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
228202,pt,"[{'iso_639_1': 'pt', 'name': 'Português'}]"
203217,pt,"[{'iso_639_1': 'pt', 'name': 'Português'}]"
236737,es,"[{'iso_639_1': 'eu', 'name': 'euskera'}, {'iso_639_1': 'es', 'name': 'Español'}]"
160162,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
192577,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
42552,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
100402,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
227783,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
204668,fr,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
12685,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
17456,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
31329,fr,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
125395,fr,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
145220,en,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]"
38626,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
180299,id,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'id', 'name': 'Bahasa indonesia'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'en', 'name': 'English'}]"
40740,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
102382,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
251519,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
47628,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
249660,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
172385,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}]"
167575,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
184345,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
12242,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
159403,en,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
22701,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
137475,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
51848,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
236417,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
195589,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
227425,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
258096,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
16931,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
38281,en,[]
195522,es,"[{'iso_639_1': 'es', 'name': 'Español'}]"
54281,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
127585,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
215407,ar,"[{'iso_639_1': 'ar', 'name': 'العربية'}]"
54280,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
54284,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
54306,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
54307,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
113154,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
260202,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
260339,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
5157,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
177677,en,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sv', 'name': 'svenska'}]"
255268,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]"
128841,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
82881,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
187017,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
82702,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
26480,zh,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]"
133558,en,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
184098,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
91314,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
218836,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
119450,en,"[{'iso_639_1': 'en', 'name': 'English'}]"
259233,ja,"[{'iso_639_1': 'ja', 'name': '日本語'}]"
