id_original,name,id_crew
11144,'Michele Lupo','33806.0'
111440,'Nicholas McCarthy','150630.0'
111443,'Jorge Torregrossa','1052217.0'
11145,'Sydney Pollack','2226.0'
111457,'Alfred E. Green','97774.0'
111459,'John Farrow','50300.0'
111460,'Mervyn LeRoy','9054.0'
111469,'Claudia Weill','167687.0'
111470,'Frank Borzage' 'David Miller',"'14855.0,73256.0'"
111473,'Ralph Fiennes','5469.0'
111477,'Michael Curtiz','4109.0'
111479,'Randall Miller','77121.0'
11148,'Lucía Puenzo','69309.0'
111480,'André Hunebelle','19639.0'
111481,'Olivier Ducastel' 'Jacques Martineau',"'5066.0,5067.0'"
1115,'Christian Petzold','2332.0'
11152,'Carter Smith','68352.0'
11153,'Harold Ramis','1524.0'
11155,'Nick Marck','149619.0'
11156,'Anne Fontaine','48583.0'
111561,'Sidney Miller','106805.0'
11157,'Susan Seidelman','53861.0'
111570,'Richard Wallace','95723.0'
11158,'Randal Kleiser','8876.0'
111582,'Elliott Nugent','89914.0'
11159,'Mike Leigh','65452.0'
1116,'Ken Loach','15488.0'
11160,'Steno','67924.0'
111605,'Nancy Savoca','93025.0'
111607,'Raoul Walsh','8823.0'
11161,'Jim Strouse','52413.0'
11162,'Michael Radford','28898.0'
111623,'William A. Seiter','108987.0'
111625,'László Kardos','103343.0'
11163,'Federico Fellini','4415.0'
11164,'Sam Weisman','54967.0'
111642,'Tim Whelan','71788.0'
11165,'Richard Fleischer' 'Kinji Fukasaku' 'Toshio Masuda',"'2087.0,31074.0,68412.0'"
111650,'Géza von Radványi','40983.0'
111662,'Andrew Nisker','1178605.0'
111667,'Raúl Ruiz','121585.0'
11167,'Michael Powell','68424.0'
111678,'Leo McCarey','30008.0'
11169,'David Mamet','1255.0'
111697,'Mario Bianchi','103156.0'
11170,'McG','36425.0'
111708,'Eloy de la Iglesia','103509.0'
11171,'Gregg Araki','19224.0'
111718,'Nagisa Ōshima','46230.0'
11172,'Marc Lawrence','18323.0'
111732,'Walter Lang','80570.0'
11174,'Bille August','19684.0'
111744,'Steve James','122449.0'
111747,'John Ford','8500.0'
11175,'Terence Hill','15140.0'
111750,'Henry Hathaway','37360.0'
111752,'Guy Hamilton','9915.0'
111759,'Donald Crisp','8841.0'
11176,'James Frawley','68457.0'
11177,'Peter Bogdanovich','39012.0'
111771,'Mat Hodgson','1906015.0'
11178,'Kwak Jae-yong','63429.0'
11179,'Peter Gersina','52102.0'
111794,'Myles Berkowitz','162102.0'
11181,'Dieter Hallervorden' 'Christian Rateuke',"'26532.0,68476.0'"
111815,'James Ivory','54441.0'
11183,'Patrice Leconte','37626.0'
111836,'Harish Shankar','545155.0'
111839,'Philip Kaufman','648.0'
11184,'Bill Condon','15557.0'
11185,'Arthur Hiller','133259.0'
111854,'Kari Skogland','22140.0'
11186,'John Lafia','65678.0'
11187,'Jack Bender','28976.0'
11188,'Uli Edel','15868.0'
111883,'John Turturro','1241.0'
11190,'Andrey Zvyagintsev','68519.0'
11191,'Donald Petrie','18281.0'
111910,'Sidney Lumet','39996.0'
111913,'Tatsuya Mori','1053307.0'
11193,'Tom Tykwer','1071.0'
11194,'Kevin Macdonald','17350.0'
111949,'Alex Dawson' 'Greg Gricus',"'970113.0,1053389.0'"
11196,'Jannik Johansen','68554.0'
111960,'Ken Annakin','35318.0'
111969,'Josh Boone','1053420.0'
11197,'Mikael Håfström','29605.0'
111974,'Kōji Wakamatsu','134811.0'
111975,'Michael Gordon','123401.0'
11198,'Wong Jing','548474.0'
111981,'Jack Smight','30422.0'
111988,'Theo Angelopoulos','10316.0'
11199,'Walt Becker','68573.0'
112,'Lone Scherfig','1176.0'
11202,'Franklin J. Schaffner','13265.0'
112033,'Danyael Sugawara','1053730.0'
11204,'Roland Suso Richter','33036.0'
112044,'Digna Sinke','232631.0'
112049,'Ralph Thomas','21598.0'
11205,'Sammo Hung','62410.0'
112054,'Duccio Tessari','99511.0'
112058,'William A. Levey','30942.0'
11206,'Terence Young','9855.0'
11207,'Torsten Wacker','68595.0'
112072,'Arto Halonen','236959.0'
11208,'Paul McGuigan','2291.0'
112083,'Busby Berkeley','95293.0'
112087,'James Ivory','54441.0'
11209,'John Wayne','4165.0'
112090,'Jamie Bradshaw' 'Aleksandr Dulerayn',"'1056170.0,1056171.0'"
112092,'Stevan Filipović','228762.0'
11210,'Rod Hardy' 'George T. Miller',"'29078.0,1174031.0'"
11211,'Steve Rash','54590.0'
112119,'Jim Munroe' 'Jim Morrison' 'Chris McCawley' 'Tate Young',"'1053900.0,1053901.0,584008.0,1053902.0'"
11212,'Patrick Read Johnson','56059.0'
112130,'Ellie Kanner','198612.0'
112136,'Steven Kampmann','95653.0'
11214,'Erwin Wagenhofer','68627.0'
112141,'Jon Kroll','1003927.0'
11215,'Charles Shyer','56106.0'
11216,'Giuseppe Tornatore','65314.0'
112160,'Jean-Marc Barr' 'Pascal Arnold',"'1642.0,66022.0'"
112161,'Blayne Weaver','77885.0'
112162,'Tom Lowe','156155.0'
11217,'Jay Chandrasekhar','52049.0'
11218,'Thomas Grube' 'Enrique Sánchez Lansch',"'50105.0,68641.0'"
11219,'Alfred Hitchcock','2636.0'
112198,'Alexandre de La Patellière' 'Matthieu Delaporte',"'58255.0,144845.0'"
11220,'Wong Kar-wai','12453.0'
112200,'Stuart Blumberg','40277.0'
112205,'Luc Besson','59.0'
11221,'Willard Huyck','686.0'
11222,'Wim Wenders','2303.0'
11223,'Michael Crichton','4782.0'
112234,'Paul Morrissey','18627.0'
11224,'Clyde Geronimi' 'Wilfred Jackson' 'Hamilton Luske',"'64864.0,11434.0,11429.0'"
112244,'Keisuke Kinoshita','587603.0'
11225,'Philip Gröning','68656.0'
11226,'Andrea Bianchi','68662.0'
11227,'Luc Besson','59.0'
11228,'Rob Cohen','18878.0'
112283,'Park Jin-Pyo','568019.0'
112284,'Clarence Brown','84034.0'
112287,'Ryan Lee Driscoll','1054380.0'
11229,'Matthew Bright','55117.0'
112293,'Mogens Hagedorn','1150425.0'
1123,'Phillip Noyce','13015.0'
11230,'Yuen Woo-ping','18899.0'
112304,'Maksim Korostyshevsky','1054391.0'
11231,'Christopher Cain','56828.0'
11232,'James Mangold','366.0'
112336,'Sacha Gervasi','8686.0'
11234,'Boris Sagal','68682.0'
112346,'Lodewijk Crijns','1026383.0'
11235,'Bill Forsyth','68687.0'
112355,'Andrea Bianchi' 'James Kelley',"'68662.0,1054642.0'"
11236,'Agnieszka Holland','1128.0'
11237,'Dwight H. Little','56998.0'
11238,'Tad Stones','56852.0'
112383,'Seppo Huunonen','1054723.0'
11239,'Masayuki Suo','68707.0'
1124,'Christopher Nolan','525.0'
11240,'Stephen Frears','3224.0'
112422,'Jerry Ciccoritti','1212571.0'
11243,'Arna Selznick','68732.0'
11244,'Robert Townsend','68750.0'
112454,'Jon Watts','1293994.0'
112456,'Johnny Remo','1023720.0'
11246,'Rick Bota','58209.0'
112460,'Robert Pratten','226545.0'
11247,'Mark Rosman','68770.0'
11248,'Christopher Menaul','68774.0'
112481,'John McCauley','1125840.0'
112485,'Lloyd Ingraham','121247.0'
11249,'Don Mancini','65677.0'
1125,'Bill Condon','15557.0'
112501,'Sadao Yamanaka','909996.0'
112503,'Alberto De Martino','101108.0'
11252,'Gus Van Sant','5216.0'
112525,'Rafal Zielinski','130424.0'
11253,'Guillermo del Toro','10828.0'
112531,'Leszek Dawid','1055094.0'
112558,'John Frankenheimer','13776.0'
11257,'James Ivory','54441.0'
112570,'Giorgio Ferroni','33724.0'
112575,'Joaquim Leitão','1038590.0'
11258,'Mikael Salomon','30149.0'
112582,'C.B. Rubin','1055201.0'
11259,'Ron Howard','6159.0'
1126,'Brad McGann','15574.0'
11260,'Brian Robbins','53177.0'
112601,'Maurizio Lucidi','100054.0'
112618,'Leigh Jason','1225777.0'
112631,'Michel Franco','1082434.0'
112633,'Louis Malle','15389.0'
112648,'Fred Olen Ray','31155.0'
112649,'Wai Ka-Fai','58052.0'
112655,'Arthur Lubin','78845.0'
112672,'Jodie Copelan','114399.0'
112674,'H. C. Potter','83399.0'
112675,'Sergiu Nicolaescu','122740.0'
112687,'Peter Sasdy','100296.0'
112698,'Yonggang Wu','1073182.0'
112699,'Muzhi Yuan','1173642.0'
1127,'Fernando León de Aranoa','15602.0'
112705,'Henry Koster','33064.0'
112708,'Lang Elliott','108129.0'
112722,'Stuart Cabb','1118963.0'
112731,'Richard T. Heffron','35525.0'
112735,'Patrik-Ian Polk','305750.0'
112739,'Marty Feldman','29802.0'
11281,'Rick Rosenthal','33341.0'
11282,'Danny Leiner','56591.0'
112823,'Jean-Luc Godard','3776.0'
11283,'Kirk Jones','64045.0'
11284,'Rachel Talalay','56891.0'
11285,'Daniel Petrie','40549.0'
11286,'Hal Needham','67767.0'
11287,'Penny Marshall','14911.0'
112878,'Eugene Jarecki','84369.0'
112882,'Yasujirō Ozu','95501.0'
112885,'Dorothy Arzner','108983.0'
11291,'Olle Hellbom','55006.0'
112912,'Frank Capra' 'Anatole Litvak',"'2662.0,37361.0'"
11293,'Peter Bogdanovich','39012.0'
112931,'Yann Arthus-Bertrand','66150.0'
112942,'Fernando Pérez','932403.0'
112947,'Tibor Takács','42309.0'
112949,'Lasse Hallström','5306.0'
11296,'Alan Parker','9168.0'
112961,'Alan Hruska','947014.0'
112963,'Zach Clark','1056060.0'
112969,'James Glickenhaus','99032.0'
11297,'Jang Joon-hwan','68905.0'
112973,'Paul Tassie','186511.0'
11298,'Joe Dante','4600.0'
11299,'Shinichiro Watanabe','56342.0'
112991,'Christopher Munch','96919.0'
112999,'Satyajit Ray','12160.0'
113,'Kim Ki-duk','1188.0'
11300,'Jonathan Demme','16294.0'
113012,'Satyajit Ray','12160.0'
11302,'Woody Allen','1243.0'
11303,'Lionel Delplanque','68976.0'
113038,'Tariq Tapa','1056200.0'
11304,'James Hanlon' 'Rob Klug' 'Gedeon Naudet' 'Jules Naudet',"'68946.0,68948.0,68949.0,68950.0'"
113040,'Mark Atkins','81297.0'
11305,'Jim Jarmusch','4429.0'
11306,'Michael Apted','10781.0'
11307,'George Roy Hill','9577.0'
11308,'Tony Richardson','32765.0'
113082,'Toshiyuki Kubooka','1056311.0'
11309,'Richard Stanley','42175.0'
113091,'Anton King','1056316.0'
113096,'Susan Muska' 'Gréta Olafsdóttir',"'1038645.0,1038646.0'"
113097,'James Ronald Whitney','1085919.0'
11310,'Paul Weiland','66548.0'
113105,'Alfonso Brescia','41147.0'
113119,'Minoru Kanaya' 'Kiyosumi Kuzakawa',"'1056323.0,1056324.0'"
11313,'Scott Hicks','33433.0'
113137,'Michael Miner','44036.0'
11314,'Godfrey Reggio','68993.0'
113148,'David Gordon Green','64141.0'
11315,'Takashi Miike','17282.0'
113154,'Teruo Ishii' 'Akira Miwa' 'Nagayoshi Akasaka',"'86246.0,1542453.0,1594345.0'"
113158,'Barry Mahon','140832.0'
11316,'Roman Polanski','3556.0'
11317,'Howard Zieff','34611.0'
113175,'Michael Kennedy','178093.0'
113178,'Rosario Roveto Jr.','189487.0'
11318,'Nicholas Hytner','55476.0'
11319,'John Lounsbery' 'Wolfgang Reitherman' 'Art Stevens',"'69003.0,57314.0,67607.0'"
113190,'Bob Christie','1052645.0'
113194,'Ashley Miller','1056719.0'
113209,'George Bloomfield','1212567.0'
11321,'Gabriele Muccino','20646.0'
113210,'Jerry Ciccoritti','1212571.0'
113213,'Matthew Tabak','1004120.0'
113214,'Joseph Kane','90069.0'
113215,'Timothy Bond','29287.0'
113217,'Graeme Campbell','90365.0'
113219,'William Shatner','1748.0'
11322,'Michael Mann','638.0'
11323,'Steven Soderbergh','1884.0'
113237,'Alfred L. Werker','81930.0'
11324,'Martin Scorsese','1032.0'
113255,'Werner Herzog','6818.0'
113258,'Thomas Bornot','1354573.0'
11326,'Ken Russell','32327.0'
113262,'Nick Holt','188717.0'
11327,'Alan Parker','9168.0'
113271,'Ben Stassen','76100.0'
113273,'Nanette Burstein' 'Brett Morgen',"'96439.0,102109.0'"
113279,'Barbara Sonneborn','1081129.0'
11328,'Nicolas Winding Refn','21183.0'
113284,'Jonathan Stack' 'Liz Garbus' 'Wilbert Rideau',"'224846.0,96199.0,1567485.0'"
11329,'Gary Fleder','5501.0'
113290,'Mark Jonathan Harris','1036428.0'
113294,'Regan Hall','1059163.0'
11330,'Nicolas Winding Refn','21183.0'
11331,'John Sturges','14520.0'
11332,'Peter Greenaway','30309.0'
113321,'Jan Jakub Kolski','587971.0'
113329,'Marcos Prado','376896.0'
11333,'Sergio Corbucci','49450.0'
113332,'Sergio Corbucci','49450.0'
11335,'Robert Altman','9789.0'
11336,'David Cronenberg','224.0'
113362,'Chanoch Ze'evi','1115067.0'
113364,'John Pilger' 'Sean Crotty',"'1187602.0,1292844.0'"
113369,'Patricio Guzmán','566294.0'
11337,'Woody Allen','1243.0'
113377,'Stanley Nelson','115893.0'
11338,'John Landis','4610.0'
113388,'Moon Hyun-sung','1294594.0'
113391,'Kirby Dick','112588.0'
11340,'Steno','67924.0'
11342,'Steve Miner','58712.0'
11343,'Tobe Hooper','10051.0'
113432,'Grímur Hákonarson','938618.0'
11344,'Kim Jee-woon','543568.0'
113456,'František Vláčil','226662.0'
113458,'Jerzy Kawalerowicz','40615.0'
11346,'Carsten Fiebeler','49798.0'
11347,'Ken Russell','32327.0'
113479,'Jean-Luc Godard','3776.0'
11348,'Jaume Balagueró','54525.0'
11349,'J. Lee Thompson','18669.0'
11351,'Victor Salva','56349.0'
11352,'Steven Spielberg','488.0'
113520,'Jack Chambers','1305281.0'
113523,'Harry Hope' 'Lee Sholem' 'Herbert J. Leder',"'112411.0,97573.0,107852.0'"
113525,'Ralph Nelson','16888.0'
11353,'Frank Oz','7908.0'
11354,'Mike Binder','24173.0'
11355,'Raja Gosnell','1215.0'
11356,'Gene Saks','69300.0'
11357,'Dwight H. Little','56998.0'
11358,'Kevin Bray','34453.0'
113582,'Joseph Sargent','15663.0'
11359,'Frank Oz','7908.0'
113594,'Ben Stassen' 'Vincent Kesteloot',"'76100.0,1210843.0'"
11360,'Samuel Armstrong' 'Ben Sharpsteen' 'William Roberts' 'Wilfred Jackson' 'Jack Kinney' 'Norman Ferguson',"'5691.0,11426.0,11427.0,11434.0,74565.0,226599.0'"
11361,'Dominique Othenin-Girard','32813.0'
11362,'Kevin Reynolds','8300.0'
113629,'Jean-Luc Godard' 'Jean-Pierre Gorin' 'Groupe Dziga Vertov',"'3776.0,53782.0,937278.0'"
11363,'Edward Burns','12833.0'
113638,'W.S. Van Dyke','32427.0'
11364,'Mike Nichols','5342.0'
113649,'Kim Jho Gwang-soo' 'Eun-kyung Jo' 'Hong Dongmyung',"'1057492.0,1057623.0,1057624.0'"
11365,'Brian Gilbert','58080.0'
113653,'Ingmar Bergman','6648.0'
113655,'Jeff Balsmeyer','143284.0'
11366,'Higuchinsky','69290.0'
113660,'Jani Volanen','88856.0'
11367,'Sergio Corbucci','49450.0'
113670,'Roy Andersson','45791.0'
11368,'Joel Coen','1223.0'
113693,'Billy Federighi','1057654.0'
11370,'Peter Hyams','37710.0'
113700,'Burt Balaban','32776.0'
11371,'Frank Oz','7908.0'
11372,'John Sturges','14520.0'
11373,'Dušan Milić','28385.0'
113737,'Mira Nair','6495.0'
113739,'Clark L. Paylow','8429.0'
11374,'Ron Howard','6159.0'
113743,'George Sidney','21506.0'
11375,'Ron Shelton','4037.0'
113752,'Ralph A. Villani','1057682.0'
113757,'Elliott Nugent','89914.0'
11376,'Boris von Sychowski','69219.0'
11377,'William Malone','57898.0'
113777,'Richard C. Bennett','175885.0'
11378,'Jacques Tati','5763.0'
113782,'Giuseppe Patroni Griffi','45981.0'
113784,'John Blanchard','35479.0'
113788,'John Ford','8500.0'
11379,'W.D. Richter','18179.0'
11380,'Ernest R. Dickerson','15521.0'
11381,'Peter Segal','13426.0'
11382,'Woody Allen','1243.0'
113823,'Charles Walters','69392.0'
11383,'James Algar','5690.0'
113833,'Ryan Murphy','52779.0'
11384,'John Badham','12840.0'
113841,'Elliott Nugent','89914.0'
113843,'Jean Negulesco','19606.0'
11385,'Howard Hawks','11435.0'
11386,'Neil Jordan','17016.0'
11387,'Richard Brooks','3632.0'
11388,'Michael Polish','41887.0'
113882,'Ian McCrudden','115732.0'
113885,'Jack Bender','28976.0'
11389,'Erik Balling','69174.0'
11390,'Erik Balling','69174.0'
11391,'Erik Balling','69174.0'
113916,'Lewis Milestone','2000.0'
11392,'Erik Balling','69174.0'
113921,'Stuart Heisler','81285.0'
11393,'Barry Levinson','8246.0'
113936,'Vittorio De Sica','12329.0'
113947,'Ben Lewin','168330.0'
11395,'John Pasquin','58072.0'
113958,'Paul Schneider','543495.0'
11396,'Robert Enrico','32012.0'
11397,'Joel Gallen','57604.0'
11398,'Christian Duguay','25735.0'
11399,'Agnès Jaoui','28279.0'
114,'Garry Marshall','1201.0'
11400,'Terrence Malick','30715.0'
114003,'John Shepphird','69918.0'
114006,'Alexander Sokurov','107762.0'
11401,'Joe Berlinger' 'Bruce Sinofsky',"'69237.0,69238.0'"
114018,'Norbert A. Myles','1058048.0'
11402,'Frank Launder','14293.0'
11403,'Matthew Leutwyler','70301.0'
114030,'Koki Mitani','236470.0'
114033,'Louis Malle','15389.0'
11404,'Jeremy Brock','35005.0'
114044,'Jim Finn','1058067.0'
114046,'Edward Bernds','34402.0'
114047,'Xavier Villaverde','1036768.0'
114051,'Eloy de la Iglesia','103509.0'
11406,'Peter Thorwarth','4918.0'
114060,'Peter Glenville','86659.0'
114081,'Curtis Bernhardt' 'Busby Berkeley',"'33062.0,95293.0'"
114083,'Mark Robson','19457.0'
114089,'Karim Dridi','118513.0'
114096,'Robert Mulligan','8482.0'
114104,'Robert Parrish','8514.0'
114108,'Georges Méliès','11523.0'
11411,'Sidney J. Furie','64508.0'
114116,'Frederick Wiseman','138006.0'
11412,'Renny Harlin','16938.0'
11413,'Mitch Rouse','66571.0'
11414,'Stanley Kramer','4081.0'
114145,'Georges Méliès','11523.0'
114146,'Georges Méliès','11523.0'
11415,'Steve Miner','58712.0'
114150,'Jason Moore','168667.0'
114155,'Richard Laxton','122590.0'
11416,'Roland Joffé','8965.0'
114162,'Nigel Wingrove','1058169.0'
11417,'Dick Maas','21440.0'
114172,'Aku Louhimies','87322.0'
11418,'Amy Heckerling','57434.0'
114184,'Marin Karmitz','1134.0'
114189,'Anna Justice','49846.0'
11419,'Stephen Kessler','69353.0'
11420,'Mark Achbar','69359.0'
11421,'Jean-Marc Vallée','69371.0'
11422,'Jack Smight','30422.0'
114221,'Rona Mark','1028255.0'
11423,'Bong Joon-ho','21684.0'
11424,'Charles Walters','69392.0'
114242,'Gustaf Gründgens' 'Peter Gorski',"'12325.0,1058221.0'"
114246,'Lisandro Alonso','1002601.0'
11425,'Dean Cundey','1060.0'
114251,'Roy Boulting','47517.0'
114255,'Neal Israel' 'Bradley R. Swirnoff',"'57359.0,1058225.0'"
11426,'Fred Zinnemann','4065.0'
11427,'Jean-Baptiste Andrea' 'Fabrice Canepa',"'59848.0,69400.0'"
11428,'Mick Garris','61824.0'
114284,'M. Night Shyamalan','11614.0'
114285,'Ana Piterbarg','1075101.0'
114286,'Henning Carlsen','213457.0'
11429,'Brian Yuzna','27992.0'
114299,'Michael Valverde','1058271.0'
11430,'Bradley Raymond','69416.0'
114302,'John G. Adolfi','1058272.0'
11431,'Bobby Farrelly' 'Peter Farrelly',"'7395.0,7396.0'"
114324,'Rupert Julian' 'Erich von Stroheim',"'14473.0,8630.0'"
114333,'Carlos Saura','96369.0'
114348,'John Ford','8500.0'
114354,'Luis Buñuel','793.0'
114370,'Hidehito Ueda','1028312.0'
114371,'Kobun Shizuno','237072.0'
114372,'Toshiki Hirano','1028316.0'
114377,'Benjamin Leavitt','1058611.0'
114384,'Frederick Wiseman','138006.0'
11439,'Roman Polanski','3556.0'
114390,'Frederick Wiseman','138006.0'
114394,'Peter Sasdy','100296.0'
114395,'Frederick Wiseman','138006.0'
11440,'Kai Wessel','48679.0'
114403,'Frederick Wiseman','138006.0'
114405,'Frederick Wiseman','138006.0'
11441,'Franco Castellano' 'Giuseppe Moccia',"'67971.0,67972.0'"
114412,'Frederick Wiseman','138006.0'
11442,'Rick Rosenthal','33341.0'
114423,'Frederick Wiseman','138006.0'
114426,'Frederick Wiseman','138006.0'
11443,'Albert Hughes' 'Allen Hughes',"'11447.0,11448.0'"
114438,'Oliver Ziegenbalg','37709.0'
11444,'Francis Veber','38507.0'
114444,'Bill Douglas','1048402.0'
11445,'Jan Dunn','69451.0'
11446,'Todd Solondz','66605.0'
114464,'Guan Hu','131301.0'
11447,'Nanni Moretti','69488.0'
114471,'Orville O. Dull','949860.0'
114478,'Shinji Aramaki','70100.0'
11448,'Woody Allen','1243.0'
11449,'Stuart Rosenberg','13859.0'
114490,'Billy Corben','141475.0'
114499,'James Algar','5690.0'
11450,'Robert Redford','4135.0'
114503,'James Algar','5690.0'
11451,'Angela Robinson','7312.0'
114514,'John Korty','19744.0'
114516,'Arnold Schwartzman','1146734.0'
11452,'Walt Becker','68573.0'
114521,'Brigitte Berman','237943.0'
114524,'Rob Epstein' 'Jeffrey Friedman',"'109402.0,109403.0'"
11453,'Mike Bigelow','69498.0'
11454,'Michael Mann','638.0'
11455,'Lou Adler','69500.0'
11456,'Harold Becker','23213.0'
114562,'Jonathan Paley' 'Trevor Martin' 'Ross Finkel',"'214505.0,937122.0,1058968.0'"
114564,'Mahesh Manjrekar','85456.0'
11457,'Irwin Winkler','11472.0'
114570,'Theo Angelopoulos','10316.0'
114574,'Jared Cohn','583932.0'
114575,'Emmett Malloy','82222.0'
114577,'Kenny Young','1059013.0'
11458,'Daniel Algrant','69696.0'
11459,'Mike Mitchell','64151.0'
114594,'Tom Waller','263260.0'
11460,'Wes Craven','5140.0'
114606,'Matthias Hoene','145821.0'
114609,'Antonio Margheriti','5561.0'
114618,'Michael Anderson','20412.0'
11462,'Alfred Hitchcock','2636.0'
114626,'Juan Bustillo Oro' 'Fernando de Fuentes',"'974548.0,1040029.0'"
11463,'Guy Hamilton','9915.0'
114638,'Wesley Ruggles','21311.0'
114645,'Theo Angelopoulos','10316.0'
11465,'Jim McBride','15206.0'
11466,'Ulf Malmros','69646.0'
114661,'Han Jae-rim','1059129.0'
11467,'Joe Roth','18311.0'
114674,'Peter Maris','100214.0'
11468,'D.J. Caruso','40256.0'
11469,'Gil Junger','40243.0'
11470,'James Isaac','69579.0'
11471,'John Woo','11401.0'
114718,'Boudewijn Koole','1059490.0'
114719,'George Haas','941809.0'
11472,'Chris Columbus','10965.0'
114726,'Francis Veber','38507.0'
11474,'Walter Hill','1723.0'
11475,'Aki Kaurismäki','16767.0'
114750,'Justin Simien','1059571.0'
11476,'Hardy Martins','58701.0'
11477,'Álex de la Iglesia','57865.0'
114776,'Lynn Roth','198945.0'
114779,'Todd Berger','135795.0'
11478,'Rob Cohen','18878.0'
11479,'Hervé Palud','69537.0'
114790,'Helmut Käutner','26436.0'
114796,'Nick Willing','107395.0'
11481,'Roman Polanski','3556.0'
11482,'Roman Polanski','3556.0'
11483,'Roman Polanski','3556.0'
114838,'William Keighley','67426.0'
11484,'Norman Jewison','13563.0'
11485,'Woody Allen','1243.0'
114872,'Gottfried Reinhardt','127522.0'
114875,'Delbert Mann','67451.0'
114887,'Zak Levitt','1189049.0'
114888,'Walter Lang','80570.0'
11489,'Jean-Pierre Dardenne' 'Luc Dardenne',"'56209.0,45138.0'"
11490,'Luc Dardenne' 'Jean-Pierre Dardenne',"'45138.0,56209.0'"
114903,'Patricia Martínez de Velasco','1059849.0'
11492,'Li Yang','71049.0'
114922,'Cristobal Valderrama','965009.0'
114931,'Kirsi Liimatainen','1059894.0'
11494,'Michael J. Bassett','69593.0'
11495,'Mark L. Lester','67753.0'
114953,'Richard C. Sarafian','21544.0'
