id_original,name
13746,Cécile Telerman
137474,Sylvia Caminer
137475,Joe Menendez
13748,Eric Lartigau
137484,Phil Borg
137491,Richard Friedenberg
137499,Max McGuire
1375,John G. Avildsen
137504,Mikio Naruse
13751,Doug Atchison
13752,"Joachim Rønning,Espen Sandberg"
137528,"Ronnie Khalil,Monroe Mann,Jorge Valdés-Iga"
137533,Robert Fuest
13754,Michael Arias
13755,Andy Wolk
137563,"Mark Christopher Covino,Jeff Howlett"
137566,Dan Mirvish
13757,"Clyde Geronimi,Jack Kinney,Wilfred Jackson,Hamilton Luske"
13759,Paul Schibli
137599,Tinto Brass
1376,Ken Loach
13761,"Bradley Raymond,Tom Ellery"
137614,Óscar Aibar
137619,Pere Portabella
13762,Lang Elliott
137625,Pere Portabella
13763,Albert Magnoli
13764,Jeannot Szwarc
137646,"Heidi Ewing,Rachel Grady"
13765,Ronald Neame
137651,Sari Gilman
137654,Kief Davidson
13766,Harry Winer
137669,Doug Walker
13767,Michael Lembeck
13768,Jay Russell
137683,Ishai Setton
137698,Alejandro Jodorowsky
1377,Melville Shavelson
13770,Phillip Noyce
137700,Maria Sadowska
13771,Roger Michell
137726,Jerzy Skolimowski
13774,Ulrik Imtiaz Rolfsen
137746,"Mike Stoklasa,Jay Bauman"
137748,Daniel Lind Lagerlöf
13775,Geoffrey Wright
137757,Georges Méliès
13776,Barry Levinson
137769,Antti Haikala
13777,"Richard Lowenstein,Angela McPherson,Karan Monkhouse"
137776,Vic Sarin
13778,Sam Weisman
1378,John Cameron Mitchell
137801,Aleksey Gordeev
137826,Henry Levin
13783,Bruce Beresford
13784,Arthur Lubin
13785,Christopher Guest
137853,"Josh Koury,Myles Kane"
137859,Alain Cavalier
13787,Jane Campion
137876,John V. Soto
13788,David S. Goyer
1379,Aki Kaurismäki
13791,Michael Kalesniko
13792,"Jeremy Sims,Michael Faranda"
13793,Baillie Walsh
13794,George Casey
13795,George Casey
137960,Justin Schwarz
137968,"Morgan O'Neill,Ben Nott"
13797,John Gulager
13798,Per Åhlin
137984,Michael Apted
138,Tod Browning
1380,Graeme Clifford
13802,Brian W. Cook
138022,"Kevin Rafferty,James Ridgeway,Anne Bohlen"
13803,John Simpson
138030,Satyajit Ray
138038,Stuart Gillard
13804,Justin Lin
13805,"Jason Friedberg,Aaron Seltzer"
138061,Sean Dunne
13807,Johnnie To
13808,Joel Viertel
13809,Guy Ritchie
138093,Sergey Loznitsa
1381,Darren Aronofsky
138103,Patrick Hughes
13811,Alex Proyas
138115,Richard Holm
138118,Richard Holm
13812,John Erick Dowdle
138122,Karan Johar
13813,Edward Zwick
13815,Boaz Yakin
13816,Bryan Barber
138167,Paula Hernández
13817,Ana Kokkinos
13818,Mike Nichols
13819,Lisa Cholodenko
138191,Nawapol Thamrongrattanarit
1382,Miranda July
13820,Alex Cox
138202,Jenny Deller
13821,Rowan Woods
138217,Neil Barsky
138222,Ted Koland
13823,John G. Avildsen
13824,Bruce McCulloch
13825,John Glenn
13827,S.R. Bindler
138273,Tinto Brass
13830,"Cess Silvera,Lyndale V. Pettus,Adam Doench"
138308,George Sherman
13834,"Gordon MacDonald,Gabrielle Savage Dockterman,Victor Landrie"
138341,Mervyn LeRoy
13835,Randall Cole
138357,Richard Thorpe
13836,Andy Fickman
138372,Matthew Spradlin
138376,Damian Lee
138394,"Bill Jones,Alan G. Parker,Ben Timlett"
13841,Hal Needham
13842,Steven Goldmann
138449,Lucio Pellegrini
138450,Stephan Zlotescu
13847,Roland West
13848,Stuart Gordon
138486,Lesley Selander
13849,Paul Andrew Williams
138496,Justin Dix
13850,"Harve Foster,Wilfred Jackson"
138502,Peter Monsaert
13851,"Yasuhiro Aoki,Hiroshi Morioka,Jong-Sik Nam,Toshiyuki Kubooka,Futoshi Higashide,Shoujirou Nishimi"
138513,Vic Sarin
13852,Rob Sitch
138522,Šarūnas Bartas
13853,Michael Chapman
138535,James Benning
138543,Eliaichi Kimaro
138544,Darin Scott
13855,Na Hong-jin
138550,Esteban Echeverría
13856,"Hal Haberman,Jeremy Passmore"
138574,Emin Alper
13861,Victor Schertzinger
138611,"Richard Desjardins,Robert Monderie"
138665,Pang Eun-jin
138667,Puri Jagannath
138686,Diederick Koopal
138697,Joseph Gordon-Levitt
138699,Mark Robson
1387,Todd Haynes
138705,Lauri Törhönen
138719,Georgios Papaioannou
138724,Artyom Aksyonenko
138730,Segundo de Chomón
138735,Christian Klandt
138752,Man Ray
138754,Jens Sjögren
138767,Sharon Bar-Ziv
138827,Kiyoshi Kurosawa
138832,Rawson Marshall Thurber
138843,James Wan
13885,Tim Burton
138853,Tarô Ohtani
13888,William A. Graham
13889,Akira Kurosawa
1389,Steven Soderbergh
138906,Pierre Étaix
138907,Coley Sohn
13891,Alexander Payne
13892,Robert Sarkies
13894,Rob Stewart
138941,Scott Schirmer
138943,Chris Sun
138977,Michelle Danner
13898,Jafar Panahi
13899,Takashi Miike
138990,Boris Sagal
139,Søren Kragh-Jacobsen
13903,Jeremy Kasten
139038,Michael Tiddes
13905,Brian Henson
139058,Michael Winner
13907,Nick Broomfield
139075,Rolf de Heer
13908,Perry Andelin Blake
13909,John Ford
1391,Alfonso Cuarón
13910,Gillian Armstrong
13911,Norman Z. McLeod
13912,Norman Z. McLeod
13913,Victor Heerman
13914,Marcus H. Rosenmüller
13915,Gary Burns
139156,"Frédéric Forestier,Thomas Langmann"
139159,Frédéric Videau
13916,Keoni Waxman
139169,Elem Klimov
139170,Peter Collinson
139176,Ray C. Smallwood
13919,Arie Posin
139195,Jan Halldoff
1392,"Zana Briski,Ross Kauffman"
13920,Mike Tollin
139212,John Webster
139215,Peter Rosen
13922,John Dahl
13923,Terry George
139230,"D.A. Pennebaker,Chris Hegedus"
139238,Wladyslaw Starewicz
13924,Alvy Ray Smith
139244,John Schlesinger
13925,John Lasseter
139251,Kevin Connor
13926,John Lasseter
13927,John Lasseter
139270,Patrice Toye
139272,Osman Sınav
139276,Álvaro Begines
13928,John Lasseter
13929,Jan Pinkava
1393,Byambasuren Davaa
13930,Ralph Eggleston
139300,Gor Kirakosian
139302,Steven Feinartz
13931,"Pete Docter,Roger Gould"
13932,Brad Bird
139325,Duncan Bridgeman
139329,Feng Xiaogang
13933,"Andrew Jimenez,Mark Andrews"
139334,Sergio Grieco
13934,"John Lasseter,Dan Scanlon"
139349,Robert Allen Schnitzer
13935,John Irvin
139357,Karthik Subbaraj
13936,Fred Zinnemann
139367,James Chankin
13937,Brian De Palma
139374,"Kad Merad,Olivier Baroux"
13938,Michael Schultz
139380,Debbie Isitt
139383,David Hugh Jones
13939,Michael Winner
1394,Andrei Tarkovsky
139405,Stephen Low
139406,John Alan Simon
139408,James Keach
13942,Rob Schmidt
13943,Paul Goldman
139433,Steven Cantor
139434,"Patricio Henríquez,Luc Côté"
13944,Rodrigo García
139445,Robert Lepage
13945,Albert Pyun
139455,Steven C. Miller
139459,Anthony Joseph Giunta
13946,Robert Kurtzman
139463,Charles Sturridge
139467,Krzysztof Zanussi
13948,David Zucker
13949,Adrian Shergold
13950,Kevin Bray
139504,Silvio Soldini
139519,Sebastián Silva
139521,Vishal Bhardwaj
13954,Ben Rock
13955,Mike Elliott
139559,Boris Khlebnikov
13956,Ben Stassen
139563,Steno
139567,David Barrett
13957,Richard Attenborough
139571,Jessica Goldberg
139572,T.C. Johnstone
139575,Andreas Öhman
139579,Mikhail Shvejtser
13958,Seth Gordon
139582,Prakash Jha
139589,James Williamson
1396,Andrei Tarkovsky
13960,Christian Robinson
139609,"Hervé Bromberger,René Clair,Luis García Berlanga,Alessandro Blasetti"
13962,Rupert Wainwright
13963,Martin Scorsese
139635,Mariano Ozores
139637,Julian Aymes
13964,Noboru Iguchi
139646,Marçal Forés
13965,Geoff Burrowes
139651,Christian Vincent
139659,Charles Band
13966,Ben Elton
139662,K. V. Anand
13967,Chris Noonan
13968,Paul Hoen
13969,Forest Whitaker
139692,Shun Nakahara
13971,Nick Moore
139712,"Jason Barker,Alexandra Weltz"
139715,Alex Craig Mann
139718,Lee H. Katzin
13972,Diane English
139725,Jean-Paul Rouve
13973,Clark Gregg
13975,Bertrand Tavernier
13976,Michael Matheson
139777,Michael Caton-Jones
13979,Julia Loktev
139799,Charles Walters
1398,Andrei Tarkovsky
13980,Masahiro Andô
139808,Cesc Gay
13981,Shinji Aramaki
13982,Tom Schulman
139820,Peter Greenaway
139826,Ken Olin
13984,Michael Dowse
139848,Jean-François Brient
139851,Claude Lelouch
139854,"Robbie Cavolina,Ian McCrudden"
139856,Rick Alverson
13986,Yash Chopra
139862,Niki Stein
139863,Asier Altuna
13988,Josef Rusnak
13989,Jon Cassar
13990,Jonathan Levine
13991,Deb Hagan
139922,H. Bruce Humberstone
139929,Eddy Terstall
13993,Chris Eigeman
139930,Gary King
139933,Xan Cassavetes
13994,John Turturro
139945,Werner Herzog
139948,"Tom Putnam,Brenna Sanchez"
13995,Albert Pyun
13996,Randall Miller
13997,Penelope Spheeris
13998,Noah Baumbach
139997,Kat Coiro
139998,Daniel Schechter
14,Sam Mendes
140,Pedro Almodóvar
14000,Henry Miller
140003,"Werner Herzog,Denis Reichle"
140007,Anne-Marie Miéville
140008,Sidney J. Furie
14001,James Wan
14002,Ron Fricke
14003,Seiji Mizushima
140032,Orson Welles
140036,Risto Jarva
14005,Lloyd Kaufman
140054,Takahiro Miki
140071,Fielder Cook
14008,Larry Shaw
140101,Raúl Ruiz
14011,Dave Bullock
14012,Michael Mayer
14013,David Zucker
14014,Charles Herman-Wurmfeld
140149,Michael Dougherty
14016,"Johnnie To,Wai Ka-Fai"
140161,Richard T. Heffron
140172,Albert Pyun
140174,Nick Lyon
14019,Koen Mortier
1402,Gabriele Muccino
140207,John Irvin
140208,Todd Verow
14021,Renpei Tsukamoto
140212,Jung Byung-gil
14022,Richard Linklater
140222,Danny Mooney 
140229,Jos Stelling
140231,Vikram Bhatt
14024,Sean McNamara
14025,George Bessudo
140276,Howard Hawks
140278,Sami Saif
14028,"Tim Matheson,Reynaldo Rodriguez"
140281,Alexander Hall
14029,Lamberto Bava
1403,Ralph Nelson
14030,Gene Kelly
140300,"Jennifer Yuh Nelson,Alessandro Carloni"
14033,Stephen Carpenter
14034,Sam Weisman
14035,Ivan Reitman
140380,Cho Keun-Hyun
140383,Claude Autant-Lara
1404,Ken Loach
14040,John Badham
14041,Jeff Renfroe
140413,Jean Claude Tramont
140418,Norman Lee
140420,John Kahrs
140423,Moshé Mizrahi
14043,Andrew Fleming
14044,Feng Xiaogang
140441,Tsutomu Hanabusa
140443,David Riker
140447,Lucy Mulloy
140448,"David Redmon,Ashley Sabin"
140456,Charlie Paul
140465,"Ken Burns,Lynn Novick"
14047,Denzel Washington
140470,James P. Hogan
140472,Louis King
14048,James Marsh
140481,Alex Gibney
140485,Ersoy Güler
140489,"Andrew Bowser,Joseph M. Petrick"
140491,Michael Shumway
1405,Erich von Stroheim
14050,Jay Roach
140509,Yoshihiro Nakamura
140511,Seth Zvi Rosenfeld
140513,Yoshihiro Ishikawa
140519,Linda Kandel
14052,Jeff Kanew
140527,Derek Jarman
14053,Richard Martin
140530,Kôyû Ohara
14054,David Gordon Green
140541,Greg Griffin
14055,Tom Vaughan
140554,"Heinz Strunk,Rocko Schamoni,Jacques Palminger,Lars Jessen,Sebastian Schultz"
14057,Bart Freundlich
14059,Robert Vince
140595,"Nick Doob,Chris Hegedus,Rick McKay,D.A. Pennebaker,Andy Picheta"
1406,Ron Underwood
140605,Stephen Gyllenhaal
140607,J.J. Abrams
14061,John Maybury
14062,Gary Lennon
14063,Alfredo De Villa
140632,Thomas J. Schmidt
14064,"Rolf de Heer,Peter Djigirr"
140648,Alvin Rakoff
140652,Jacob Gentry
14066,Richard Roxburgh
140668,Silviu Purcărete
14067,Darren Ashton
14069,Mamoru Hosoda
140697,George Dorobantu
1407,Olivier Dahan
14070,A.R. Murugadoss
140708,Antti Heikki Pesonen
14071,Tarun Mansukhani
14072,Aditya Chopra
14073,Ashutosh Gowariker
140733,Tomáš Vorel
14074,Daniel Alfredson
14075,Jesse V. Johnson
140750,Jordan Downey
14076,Jag Mundhra
14078,Fredrik Boklund
140781,David Barker
140783,Friðrik Þór Friðriksson
1408,Renny Harlin
140814,Terracino
140818,Mikkel Brænne Sandemose
140823,John Lee Hancock
140825,René Clément
140846,Lonny Price
140849,Rudolph Maté
14086,Silvio Soldini
14087,Mori Masaki
140870,"Hélène Giraud,Thomas Szabo"
140873,"Ian Roumain,Michael Schwartz"
14088,"Akio Sakai,Toshio Hirata"
140883,Nana Patekar
140887,"Armand Schaefer,Colbert Clark"
14089,"Wayne Coyne,Bradley Beesley,George Salisbury"
140894,Paul Verhoeven
140897,J.S. Cardone
14091,David Winton
14092,Mamoru Oshii
140934,Michelle Mower
140966,Boris Durov
14097,Fyodor Bondarchuk
140979,George Lucas
14098,Eric Red
140995,Anatole Litvak
141,Richard Kelly
1410,John Carpenter
141003,Roger Young
141010,Juan Bosch
141015,Daniel Calparsoro
14103,Mark Atkins
141043,Pascal Chaumeil
14105,Joe Otting
141052,Zack Snyder
141055,Jeff Conaway
141058,Chris Crow
141063,John Johnson
14108,"Sam Green,Bill Siegel"
1411,Michael Tolkin
141102,Richard Rich
14111,Nick Broomfield
14112,Paul Schrader
14113,Peter Hewitt
141131,Chang Cheh
141138,Sun Chung
14114,Chris Stokes
141145,Fien Troch
141152,Raúl Fuentes
14117,David Butler
14118,Justin Theroux
1412,Steven Soderbergh
14120,Jim Hanon
141210,Chris Cullari
14123,Sean McNamara
141241,Sergiu Nicolaescu
14125,Roland Joffé
14126,"David Elliot,Tomm Coker"
141262,Marcello Andrei
141267,Charlotte Brandström
14127,Nicholas DiBella
14128,John Kafka
1413,David Cronenberg
141319,Oz Scott
14134,Farah Khan
14135,Rolf de Heer
14136,Robert Stevenson
14137,Frank Sebastiano
14138,"David Nerlich,Andrew Traucki"
14139,Nacho Vigalondo
1414,Julio Médem
14140,Vincent McEveety
14141,Danny Leiner
141418,Christian Vuissa
141419,Peter Kubelka
14142,Charles Burmeister
141423,Brian Larsen
14143,Michael Bafaro
14144,Fred Savage
14145,Pete Riski
141461,Chang Cheh
14147,David Winkler
141476,Oliver Dieckmann
14148,Andrew Lau
141489,"Bill Colleran,John Gielgud"
1415,"Fenton Bailey,Randy Barbato"
141520,Renata Litvinova
14154,Stuart Gillard
14157,Graham Baker
14158,Jeff Tremaine
141581,"Géraldine Nakache,Hervé Mimran"
14159,Anil Mehta
1416,Kim Ki-duk
14160,Pete Docter
141603,Kanti Shah
14161,Roland Emmerich
141613,Raj Kanwar
141614,"Jørgen Lerdam,Kari Juusonen"
14163,Shimit Amin
141635,Joe Swanberg
14164,James Wong
141640,Peter Medak
141643,Ted V. Mikels
14166,Marcos Siega
14167,Matthew Cole Weiss
141679,Mat Whitecross
14168,Delmer Daves
14169,Michele Lupo
1417,Guillermo del Toro
14170,George Roy Hill
14171,Irwin Winkler
141714,Gavin Maxwell
14172,Philippe Martinez
14173,Anders Morgenthaler
141733,Peter Wellington
14174,Clément Virgo
14175,Gary Chapman
141754,Takena Nagao
141757,Marek Nowicki
141760,"Dana Doron,Uriel Sinai"
14177,Bille Woodruff
1418,Icíar Bollaín
14180,Anthony Hickox
141803,Jay Chapman
14181,Ben Younger
141810,Ivano De Matteo
141819,Lee Sang-Il
141868,Roscoe 'Fatty' Arbuckle
141884,Ryan Sage
1419,Tobi Baumann
14190,Erik Smith Meyer
141901,Özcan Deniz
14191,Elizabeth Allen Rosenbaum
14193,Vijay Krishna Acharya
14194,Sanjay Gadhvi
14195,John Waters
141950,Volker Schlöndorff
141955,Jacques Charon
14196,Jason Freeland
14197,Yann Samuell
141971,"JP Siili,JP Siili,JP Siili"
141976,John Bradshaw
141978,Phil Karlson
14198,Gregory Jacobs
14199,Robert Rodriguez
142,Ang Lee
1420,Neil Jordan
14201,"David Leaf,John Scheinfeld"
142012,"Mario Van Peebles,Melvin Van Peebles"
14202,John Curran
142023,Ilan Duran Cohen
14204,Jessica Yu
14205,Rosser Goodman
142051,Ken Burns
142052,Henry Jaglom
142061,Jay Oliva
142064,Jack Regas
14207,Peter Winther
14208,Jonathan Frakes
142084,Pablo Stoll
142085,Caroline Strubbe
142093,Kim Eun-tae
1421,François Truffaut
14210,Terence H. Winkless
142106,Ash Christian
142115,Alan Brown
142118,Taru Mäkelä
142119,"Yoav Potash,Shira Potash"
14212,Joel Soisson
142132,"Allison Anders,Kurt Voss"
142145,Fred G. Sullivan
14215,David Denneen
142150,Ivan Passer
142159,William Nigh
142161,Daniel Gordon
142168,Rosanna Arquette
14217,Takashi Shimizu
14219,James Isaac
1422,Martin Scorsese
14220,Fred Wolf
142208,Todd Kellstein
142216,Noel Black
14223,Gregory Jacobs
14224,Olaf Lubaszenko
142254,George Sidney
14226,"Zhang Yimou,Yasuo Furuhata"
14228,Tobe Hooper
14229,Dario Argento
142308,Robert Vince
14232,"Darren Grodsky,Danny Jacobs"
142320,Massimiliano Bruno
14233,"D. Jud Jones,Risto Topaloski"
14234,Pen-Ek Ratanaruang
14235,Franck Vestiel
142358,Lina Wertmüller
14236,Michael Blieden
14237,John Flynn
142373,Jacques Rivette
142374,Jacques Rivette
142375,Chris Marker
14239,Ralph Bakshi
142391,Thomas Gomez Durham
14240,William Lustig
142402,Tom Whitus
142406,Roy Andersson
142408,Emmanuel Mouret
14241,George Pal
142412,Ram Gopal Varma
14242,Chris Smith
14243,Charlie Ahearn
14244,Marty Callner
14245,Craig R. Baxley
14247,P.J. Pesce
142478,Laurent Bouzereau
14248,Anthony Leondis
142487,Luis Mandoki
14249,Tony Scott
142499,Young-jae Lee
142507,Marek Polgar
14251,Allan Moyle
14252,Raul Inglis
142528,David Delrieux
142533,Jahong Koo
14254,"Charles Guard,Thomas Guard"
14256,Adam Rapp
142563,"PES,PES"
14257,Gérard Oury
142573,Jan-Willem Breure
14258,Kim Moon-saeng
142585,Lamont Johnson
142611,Žiga Virc
14262,John Waters
142631,Eeshwar Nivas
142635,Ron Oliver
142650,Carlo De Rosa
142656,Masaki Kobayashi
14267,John Waters
14268,"Chris Hegedus,Jehane Noujaim"
14269,John Waters
1427,Tom Tykwer
14271,Barry W. Blaustein
142712,Christian Alvart
14272,Wayne Wang
142724,Tsai Ming-liang
14273,Marc Singer
14274,Ward Serrill
142746,"Viktor Makarov,Aleksandr Polynnikov"
14275,Steve James
142757,Georgi Natanson
142758,Robert H. Gwinn
14277,Dylan Avery
142770,Mikhail Kalatozov
14278,"Henry Alex Rubin,Dana Adam Shapiro"
14279,Amir Bar-Lev
142797,Aleksandr Zarkhi
142798,Eldar Shengelaya
1428,Robert Rodriguez
14280,Carroll Ballard
142802,Bakhyt Kilibayev
142808,Viktor Tregubovich
14282,Yoshiaki Kawajiri
14283,François Girard
142830,Sergey Nikonenko
14284,David Sington
14285,Errol Morris
14286,Eugene Jarecki
14287,"James D. Stern,Adam Del Deo"
142876,Tay Garnett
142881,Yuli Raizman
14289,Félix Enríquez Alcalá
142897,George Roy
1429,Spike Lee
14290,Justin Lin
14291,Steven Zaillian
142914,James Cullingham
142916,Bill Morrison
142918,Yasujirō Ozu
14292,Gavin O'Connor
14293,Mars Callahan
142946,Gene Quintano
14295,Kenneth Lonergan
142966,Nick McKinney
14297,Russell Barnes
142971,Anthony Page
142973,Stefan Marc
142979,René Clément
14298,Shane Meadows
142982,Mauro Bolognini
142984,Jeremy Kagan
142989,Ceon Forte
14299,Darnell Martin
143,Lewis Milestone
1430,Michael Moore
143005,Aleksandr Muratov
14301,Joss Whedon
143049,Scott Coffey
14305,Mikael Salomon
14306,David Frankel
143068,Sergey Solovyov
143073,Edmond Keosayan
14308,Sam Jones
143092,Norman Taurog
143098,Pirjo Honkasalo
14310,"Andrew Lau,Alan Mak"
143117,Sergey Solovyov
14313,Robert Benton
143142,Gary Jones
143144,Mark Lund
143146,Mickey Keating
143169,Aleksey Nuzhnyy
14317,"Cathy Malkasian,Jeff McGrath"
14320,David Lean
14324,David Leland
143240,Ryszard Zatorski
143247,Glenn A. Jordan
14325,Gary Fleder
14326,George C. Wolfe
143277,Sidney Franklin
14328,James Bridges
143295,"Eric Idle,Aubrey Powell"
143299,Bradley Battersby
1433,Guillermo del Toro
14330,George Huang
143322,"Rob Epstein,Nancy Adair,Andrew Brown"
143335,Herbert Wise
143336,José Luis López-Linares
14334,John Sayles
143344,Santiago A. Zannou
143355,Stipe Delić
14336,Lasse Hallström
14337,Shane Carruth
143380,Viktor Sergeyev
14342,Christopher Guest
143431,Paddy Wivell
143437,"D.A. Pennebaker,Jean-Luc Godard,Richard Leacock"
143451,Giulio Questi
143453,"Richard Kern,Nick Zedd"
14346,Brant Sersen
14347,Stanley Donen
14348,J.M. Kenny
14349,William Maher
1435,Jonathan Caouette
14351,Preston A. Whitmore II
143516,Charles B. Pierce
143525,Pekka Hyytiäinen
14353,Darren Lynn Bousman
143534,Graham Cutts
143547,Sam Shepard
143563,Laurence Connor
143567,Hugo Gélin
14357,Jens Jonsson
14358,Marilyn Agrelo
14359,John Patrick Shanley
143602,Joe Kawasaki
14361,Thom Eberhardt
14362,John Flynn
143634,Segundo de Chomón
14365,Chen Kaige
14367,Chris Columbus
14369,"Brendan Malloy,Emmett Malloy"
14370,Martha Coolidge
14372,George P. Cosmatos
14373,Michael Winner
143747,Alberto Cardone
14375,Michele Placido
143750,Francis Lee
143754,Tonino Valerii
143769,Piers Haggard
143777,"Allan Sandler,Robert Emenegger"
143795,Anand Patwardhan
143796,Pierre Étaix
143800,Władysław Pasikowski
143801,George Albert Smith
143838,"James Flood,Elliott Nugent"
143839,Clive Donner
14384,Ralph Nelson
143841,Larry Peerce
14387,"Sidney Gilliat,Frank Launder"
143876,Karll Panaka
143881,Sandesh Kohli
143887,Andrei Konchalovsky
14389,Jeff Balsmeyer
1439,Andy Tennant
14390,Tom DiCillo
14392,"Peter Chan,Raymond Yip Wai-Man"
143928,John Penney
143936,Enzo G. Castellari
14394,Ram Gopal Varma
143946,Masaki Kobayashi
14395,Karan Johar
143959,Mari Rantasila
14396,Les Mayfield
143966,Terry Ingram
14397,Stewart Hendler
143973,Anthony Hickox
14398,Jim Kouf
143980,Mehul Kumar
143983,"Erwin C. Dietrich,Jack Hill "
144,Wim Wenders
1440,Todd Field
14400,Jérôme Salle
144008,Murray Lerner
14405,Raja Gosnell
14406,Eric Le Roch
14407,Saul Metzstein
14408,"Nicolas Charlet,Bruno Lavaine"
144089,Mircea Veroiu
144092,Ryan Polito
144097,Harvey Frost
1441,Bruce Beresford
14410,"George Tillman, Jr."
14411,"Tim Johnson,Patrick Gilmore"
144111,"Dorothy Arzner,George Fitzmaurice"
144114,Ken Burns
14412,Lawrence Kasdan
144121,William D. Russell
144139,"Edwin S. Porter,George S. Fleming"
14414,John Sayles
14415,Martin Provost
144156,Peter Tscherkassky
144183,Jack Gold
14419,Antoine de Caunes
144204,Éric Falardeau
144206,Andy de Emmony
14421,Cao Hamburger
14422,Craig Lucas
144229,Martyn Burke
14423,David E. Talbert
144231,Henry Jaglom
14424,Daniel Waters
14425,Hart Bochner
